,0,1,2,3,4,5,6,7,8
[ 1 -1  1 -1  1  1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1 -1  1  1 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0 -1  0 -1  1  0],-0.0810037562508655,0.0,0.0,-0.36984088810389715,0.0,-0.21227733020797493,0.0,0.0,-0.2064432419405967
[-1  1  0  0 -1  0 -1  1  1],0.0,0.0,-0.3851924145029452,-0.6336187870344571,0.0,-0.9894538460435571,0.0,0.0,0.0
[ 0  1  0  0 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0 -1  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0 -1  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  0  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0 -1  0  0  1 -1],0.0,-0.18230567427186845,0.0,-0.3567449821564975,0.0,-0.1693339096030786,-0.23084012051364816,0.0,0.0
[ 0  0  1  0  0  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0 -1  1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1 -1  1 -1  0],-0.373926022659,0.0,0.0,-0.30619643178958633,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  0  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0  1 -1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0  0  0 -1  1  0],0.0,-0.17307253641315706,0.0,0.0,-0.2713018772219286,-0.20066329131753985,0.0,0.0,-0.1933135038833727
[-1  1  1  0  0 -1 -1  1  0],0.0,0.0,0.0,0.0,0.9998838914750632,0.0,0.0,0.0,-0.1
[ 0  0  1  0  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0  1 -1 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  1 -1  1 -1  1],0.0,0.0,0.0,0.998999999999987,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  0  1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1  0  0  1 -1  0],0.9999999999999996,0.0,-0.30229413931000004,0.0,0.0,0.0,0.0,0.0,-0.27813784961539
[ 0 -1  1  1  0  0  1 -1 -1],0.999998409975644,0.0,0.0,0.0,0.109,-0.10649539000000001,0.0,0.0,0.0
[ 0 -1  1  1  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  1  0  0  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0 -1 -1  0  1  0],-0.2426046736467419,0.0,-0.07609514043334821,0.0,0.0,0.0,-0.17448962306342455,0.0,-0.3569770450166791
[ 0  1  0  0 -1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  0  0  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  0  0  1  0  0],0.9999999999999996,0.0,0.0,0.0,-0.0078594219,-0.15389999999999998,0.0,0.0,-0.11160294785948628
[ 0 -1 -1  1  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  1 -1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[ 0  0  1  0  1 -1 -1  1 -1],0.0,0.9999999907125957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  1 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1  0  1 -1 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0  0  0 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0
[ 0 -1  1  0  1  0 -1 -1  1],0.19,0.0,0.0,0.0,0.0,0.9999997349058184,0.0,0.0,0.0
[ 0  0  1  0  1  0 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  0  1  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0  1  0  0  1 -1],0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  1  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  0  1  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1 -1  1  0  0  0  1],0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  1 -1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[ 1  0  0  1 -1  0  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1  0 -1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1 -1 -1  1  0  0 -1],0.9997474902716156,0.0,0.0,0.0,0.0,0.0,-0.008100000000000001,0.0,0.0
[ 0  1  1 -1 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1 -1 -1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1  0  1 -1  0],0.9999999999999996,0.0,-0.0735561,0.0,0.0,-0.005898995099999999,0.0,0.0,-0.1
[-1  0  0  1 -1  0  1 -1  1],0.0,0.0,-0.4431925361268854,0.0,0.0,-0.5110035474893282,0.0,0.0,0.0
[ 0  0  0  1  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1 -1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1 -1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1 -1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996
[ 1  0 -1 -1  1 -1  1  0  0],0.0,-0.10908910000000001,0.0,0.0,0.0,0.0,0.0,-0.19,0.9999999735104064
[ 1 -1 -1 -1  1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382105384081611
[ 1  0  0 -1  1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1 -1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1 -1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1 -1  1 -1  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  0  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  1  0  0  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0  0 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  1  0 -1 -1  1 -1],0.0,0.0,0.0,0.0,0.9989999999999994,0.0,0.0,0.0,0.0
[ 0 -1  1  0  0  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  0  0  0  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  1  0 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  1  1 -1 -1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0
[-1  1 -1  1  1  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.999999956211939,0.0,0.19,0.0
[ 0  1  0  0  1  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  1  0 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1 -1  1  1  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  1 -1  1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0
[ 0  1  1 -1  1 -1  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7635787388221482,0.0
[ 0  0  1  0  1  0  0  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  1 -1  1 -1  0  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0
[-1  1  1 -1 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.9999993926153367,-0.0208801,-0.12681822691,0.0
[-1  1  1 -1 -1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.9989999997911969,0.0,0.0,0.0
[ 0  0  1  0 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  0 -1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1 -1 -1  0  1  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1 -1 -1  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  0  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  0  1 -1  0  0],-0.21259307585223297,0.0,0.0,-0.28429546499594044,0.0,0.0,0.0,-0.104007286649722,-0.07923791458734578
[ 0  1  0  0  0  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  1  0  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  1 -1  1 -1  0],0.9985915141652153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  1 -1  1 -1  1],0.7308919747534023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  1  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  1 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1  1 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0 -1  1  0  0  0],0.0,-0.17145585100000002,0.0,-0.1634010489,0.0,0.0,-0.15858778791689998,-0.1050707964209063,0.9999999999999996
[ 0  0  1  0 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0 -1  1  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  0 -1  1  0],0.0,-0.1781095839657263,0.0,-0.3200707880285009,0.0,-0.3464090679738144,0.0,0.0,-0.1386007420369941
[ 1 -1  0  1 -1  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,-0.1632856770415549,0.0,0.0,-0.27982964862401377
[ 1 -1  0  1 -1 -1 -1  1  1],0.0,0.0,0.9989885380331559,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  1 -1  0 -1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  0  1 -1  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1  1  1 -1 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  1  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1 -1  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,-0.1,0.9940795825180636,0.0,0.0
[ 0  0  0  1  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1  1 -1  0  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  0  1  0  0  0  1],0.0,0.0,0.0,-0.24878179564830796,0.0,-0.20218172358039188,-0.3733899194915765,-0.2814063927861019,0.0
[-1 -1  1 -1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.9999838175547371,0.19,-0.01,0.0
[ 0 -1  0  0  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1  0  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1 -1  1  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1 -1  0  0  1  1],-0.09729,0.0,0.0,0.0,0.0,-0.2855071,0.9999991525322448,0.0,0.0
[ 1 -1 -1  1 -1 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.7652731443011345,0.0,0.0
[ 0  0  0  1 -1  0  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1  0  1 -1  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1 -1  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1 -1 -1  1 -1 -1  1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  0  1  1 -1  1],0.0,0.0,0.0,-0.19029195783900002,-0.23840836083974729,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1  1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  1  0 -1],0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1 -1  1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1  1  1 -1 -1],0.0,0.9989999999999641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  0  1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0 -1 -1  1  1  1  0 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0 -1  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  0  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1  1  0 -1 -1],0.0,-0.33406180092200194,-0.2890425610121794,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0 -1  1  1  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1 -1  1  1  0 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  0 -1 -1  1],0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  1 -1 -1  1],0.0,-0.182455813729,0.9999948624961271,-0.109,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  1  0 -1  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0 -1  1  0  0  0],-0.2331460484535537,0.0,0.0,-0.2205945238308667,0.0,0.0,0.0,-0.23021752582558003,-0.11115911937113086
[ 0  1 -1  0  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  1  1 -1 -1  0],-0.0007289999999999999,-0.271,-0.16026613173900003,0.9999999999999996,0.0,0.0,0.0,0.0,0.0
[ 0  1 -1  0  1  1 -1 -1  0],-0.009000000000000001,0.0,0.0,0.9999999617862835,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99899995575723
[ 0  0  0  0  1  1 -1  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  1  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0  1  1 -1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1 -1  1  1 -1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  0  0  0 -1  1  1],-0.12381784777022711,-0.05692064588448659,0.0,-0.21146466016311882,0.0,-0.17619999274278872,0.0,0.0,0.0
[ 0  0 -1  0  0  0  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0 -1  1  0  0 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  0  0  0  0 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1 -1 -1  0  1  0],0.0,0.0,-0.46439996892222346,0.0,0.0,0.0,-0.27514675545380834,0.0,0.0
[-1  1  0  1 -1 -1 -1  1  1],0.0,0.0,0.9989999999999941,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  1 -1 -1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1 -1 -1  0  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1 -1 -1 -1  1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  0  0  0  1  1  0],0.0,0.0,0.0,-0.19,-0.17821441,-0.111630376971,0.0,0.0,0.9999999999999996
[-1 -1  0 -1  0  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999166272976
[-1 -1  1 -1  0  1  1  1 -1],0.0,0.0,0.0,0.0,0.998991402097428,0.0,0.0,0.0,0.0
[-1  0  0  0  0  0  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  0  0  0  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1 -1  0  1  1  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1 -1  1 -1  1  1  1  1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  0  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0 -1  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1 -1 -1  1 -1  1],0.0,0.0,0.9989999999999994,0.0,0.0,0.0,0.0,0.0,0.0
[ 0  1  0  1  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0  0  0 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  0  1  0 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1 -1 -1  1 -1  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  0  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1 -1  0  0  0  0],0.0,-0.22874934325483715,0.0,0.0,0.0,-0.1780746381784055,-0.364413295266636,-0.13884586126888354,0.0
[-1  1  1  1 -1  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,-0.4913446805419837,-0.39294749947326724,0.0,0.0
[-1  1  1  1 -1 -1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989993489485838
[-1  0  1  1  0  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1 -1  0  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  1  1  1 -1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0 -1  0  1 -1  0],0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,-0.15066618781407756
[ 1  1 -1  0 -1  0  1 -1  0],0.0,0.0,0.0,0.9999996768376518,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1  1  1 -1 -1],0.0,0.0,0.0,0.9989999999999994,0.0,0.0,0.0,0.0,0.0
[ 1  0  0  0  0  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1  0  0 -1  0  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  0 -1  1  1 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 1  1 -1  1 -1  1  1 -1 -1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  0  0  0  0  1],0.0,0.0,0.0,0.0,-0.25116788609698226,-0.2254780125396881,-0.1318787147812495,-0.34770070570175304,0.0
[ 0 -1  0  1  0  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ 0 -1 -1  1  1  0  0  0  1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  0  0  0  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1  1  0  0  0],0.0,0.0,0.0,0.9999999999999996,0.0,0.0,-0.13414410000000004,-0.3590493925054635,-0.13242681860309996
[-1  0  0  0  1  1  0  0  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0 -1  0  1  1  0  1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-1  0  1  1  0  1 -1 -1  0],0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9985437590307243
[ 0  0  1  1  0  0  0 -1  0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
